customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,NumServices,IsFamily,ContractRisk,ChargeRatio,PaymentRisk
1346-UFHAX,1,0,0,0,13,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),80.0,1029.35,0,1-2 years,3,0,3,0.07764351919250741,0
3992-YWPKO,1,0,0,0,6,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Credit card (automatic),109.9,669.45,1,0-6 months,7,0,3,0.16391975538817213,0
2933-XEUJM,1,0,0,0,46,1,1,DSL,1,0,1,0,1,1,Two year,0,Mailed check,79.2,3593.8,0,2-4 years,6,0,1,0.022031823745410035,0
0125-LZQXK,0,0,0,0,15,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,101.35,1553.95,1,1-2 years,5,0,3,0.06517894466060001,1
5461-QKNTN,0,1,1,0,43,1,1,Fiber optic,0,1,0,1,1,0,Month-to-month,1,Electronic check,94.3,3953.15,0,2-4 years,5,1,3,0.02384836184767902,1
4835-YSJMR,0,0,0,0,39,1,0,DSL,0,0,0,1,0,0,Two year,1,Bank transfer (automatic),49.8,1971.15,0,2-4 years,2,0,1,0.0252516289328905,0
8399-YNDCH,0,1,0,0,21,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),60.05,1236.15,1,1-2 years,3,0,3,0.04853898072182031,0
3164-YAXFY,0,0,0,0,57,0,0,DSL,1,0,1,0,1,1,Month-to-month,1,Electronic check,53.75,3196.0,0,4-5 years,4,0,3,0.016812636847044104,1
0887-WBJVH,1,0,1,0,53,1,0,Fiber optic,0,0,0,1,1,1,One year,1,Electronic check,93.45,4872.2,0,4-5 years,4,1,2,0.019176311253385866,1
4660-IRIBM,0,0,1,1,18,1,0,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Mailed check,87.9,1500.5,0,1-2 years,4,1,3,0.05854145854145854,0
5673-FSSMF,1,0,0,0,1,1,1,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,60.15,60.15,1,0-6 months,3,0,3,0.9836467702371219,1
7670-ZBPOQ,1,0,1,0,58,1,1,DSL,1,0,0,1,0,0,One year,1,Bank transfer (automatic),61.05,3478.75,0,4-5 years,4,1,2,0.017544363819239888,0
8089-UZWLX,1,1,0,0,71,1,1,Fiber optic,0,0,1,0,1,1,Two year,0,Bank transfer (automatic),104.05,7413.55,0,5+ years,5,0,1,0.014033218469091177,0
0080-OROZO,1,0,0,0,35,1,0,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,99.25,3532.0,0,2-4 years,5,0,2,0.028092272855929804,1
3916-NRPAP,0,0,0,0,3,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Credit card (automatic),85.7,256.75,0,0-6 months,3,0,3,0.3324927255092144,0
6807-SIWJI,0,0,0,0,38,1,1,Fiber optic,1,1,0,0,1,1,One year,1,Electronic check,104.85,3887.25,0,2-4 years,6,0,2,0.02696585867678261,1
8221-HVAYI,0,0,1,1,35,1,1,DSL,1,1,1,1,0,0,Two year,1,Credit card (automatic),69.15,2490.15,0,2-4 years,6,1,1,0.027758264255464345,0
1579-KLYDT,0,0,0,0,7,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,90.45,593.45,1,6-12 months,4,0,3,0.15215745647236942,1
5232-NXPAY,1,0,0,0,47,1,0,DSL,0,0,1,1,1,1,Two year,0,Mailed check,74.45,3510.3,0,2-4 years,5,0,1,0.02120297325776778,0
8967-SZQAS,1,0,0,0,14,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,50.45,765.45,0,1-2 years,2,0,3,0.06582294996412029,1
4468-KAZHE,1,1,1,0,20,1,0,DSL,0,1,0,0,0,1,Month-to-month,1,Electronic check,60.0,1259.35,0,1-2 years,3,1,3,0.047605823779108984,1
0455-ENTCR,0,0,1,0,66,1,1,DSL,1,1,0,1,1,1,Two year,0,Electronic check,85.25,5538.35,0,5+ years,7,1,1,0.015389892315885436,1
8944-AILEF,0,0,1,0,15,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),19.45,340.85,0,1-2 years,1,1,3,0.056896299546584754,0
5542-NKVRU,1,0,0,0,42,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.75,844.45,0,2-4 years,1,0,1,0.024543142705068306,0
7126-RBHSD,1,0,1,0,17,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,78.9,1348.95,0,1-2 years,3,1,3,0.05844660913367162,1
5370-IIVVL,0,0,0,0,37,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Credit card (automatic),104.5,3778.0,0,2-4 years,6,0,2,0.02765281820587457,0
6789-HJBWG,1,0,0,0,12,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,49.4,611.65,0,6-12 months,2,0,3,0.08063331429037787,1
3927-NLNRY,0,0,1,0,53,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Bank transfer (automatic),94.25,4867.95,1,4-5 years,4,1,2,0.019357356308855093,0
9087-EYCPR,1,0,0,0,60,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.0,1505.05,0,4-5 years,2,0,1,0.01659971448491086,0
6791-YBNAK,0,0,1,1,18,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),25.55,467.85,0,1-2 years,0,1,3,0.054495041057907645,0
6358-LYNGM,0,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.9,74.9,1,0-6 months,2,0,3,0.9868247694334651,1
6077-BDPXA,1,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.15,194.2,0,0-6 months,1,0,3,0.35937500000000006,1
0013-MHZWF,1,0,0,1,9,1,0,DSL,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),69.4,571.45,0,6-12 months,4,1,3,0.12123329548432178,0
5494-HECPR,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.25,80.25,1,0-6 months,2,0,3,0.9876923076923076,1
8268-YDIXR,0,0,1,0,56,1,1,Fiber optic,1,1,1,0,0,0,One year,1,Electronic check,93.15,5253.95,0,4-5 years,5,1,2,0.017726143921445496,1
9824-BEMCV,0,0,1,1,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.0,1149.65,1,1-2 years,1,1,3,0.059966106113935595,1
1373-ORVIZ,1,0,1,1,11,1,1,DSL,0,0,0,1,0,1,Month-to-month,1,Electronic check,66.35,740.8,1,6-12 months,4,1,3,0.08944459423025074,1
4291-SHSBH,0,0,0,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.55,521.35,0,6-12 months,1,0,3,0.13314827223126255,1
6980-IMXXE,1,0,1,1,69,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.2,1412.65,0,5+ years,1,1,1,0.014289251229087821,0
9866-QEVEE,0,0,0,0,19,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),86.0,1532.45,1,1-2 years,3,0,3,0.05608268936059213,0
9897-KXHCM,1,0,1,1,3,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.3,250.05,1,0-6 months,2,1,3,0.31985660227046403,1
0040-HALCW,0,0,1,1,54,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.4,1090.6,0,4-5 years,1,1,1,0.01868816416269696,0
0784-GTUUK,0,0,1,0,62,1,1,No,0,0,0,0,0,0,One year,1,Credit card (automatic),23.75,1446.8,0,5+ years,2,1,2,0.016404199475065617,0
7979-CORPM,0,0,0,0,24,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),90.55,2282.55,1,1-2 years,4,0,3,0.03965317159685577,0
2294-DMMUS,1,0,1,1,62,1,1,DSL,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),70.45,4300.45,0,5+ years,4,1,3,0.01637819804949494,0
0872-JCPIB,0,0,0,0,17,1,1,DSL,1,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),65.75,1111.2,0,1-2 years,4,0,3,0.05911706527602949,0
3055-MJDSB,0,0,0,0,9,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.6,190.1,0,6-12 months,0,0,3,0.12872841444270017,0
9091-WTUUY,0,0,1,1,64,1,0,DSL,1,0,1,1,1,0,Two year,0,Mailed check,69.25,4447.75,0,5+ years,5,1,1,0.015566170272548469,0
1618-CFHME,1,0,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.9,143.35,1,0-6 months,2,0,3,0.5258053342570143,1
3165-HDOEW,0,0,1,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.85,45.85,1,0-6 months,1,1,3,0.9786552828175027,0
6581-NQCBA,1,0,1,0,16,0,0,DSL,0,0,0,1,1,1,Month-to-month,1,Electronic check,49.95,810.2,1,1-2 years,3,1,3,0.06157544378698225,1
7115-IRDHS,1,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.65,1830.05,0,5+ years,2,1,1,0.013462221129952759,0
8496-DMZUK,0,0,0,0,30,1,1,Fiber optic,1,1,1,0,0,0,One year,0,Bank transfer (automatic),90.4,2820.65,0,2-4 years,5,0,2,0.032037991955061754,0
2040-VZIKE,1,0,1,0,49,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Mailed check,100.85,4847.35,0,4-5 years,5,1,3,0.020800891024781623,0
9068-VPWQQ,0,0,1,0,61,1,1,DSL,1,0,1,1,0,1,Two year,0,Credit card (automatic),75.35,4729.3,0,5+ years,6,1,1,0.015929222248060374,0
0178-SZBHO,0,0,1,1,47,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,0,Electronic check,87.2,4017.45,0,2-4 years,4,1,3,0.02169990916895818,1
0384-RVBPI,0,0,0,0,20,1,0,DSL,1,0,1,0,0,1,Month-to-month,0,Credit card (automatic),64.4,1398.6,0,1-2 years,4,0,3,0.046013146613318096,0
1689-MRZQR,0,0,1,1,34,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,78.3,2564.3,1,2-4 years,2,1,3,0.030522745877675124,1
1299-AURJA,1,0,1,1,70,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.7,1685.9,0,5+ years,2,1,1,0.014642243167941193,0
4525-VZCZG,0,0,0,1,54,1,0,Fiber optic,1,1,0,1,1,1,One year,1,Electronic check,105.85,5826.65,0,4-5 years,6,1,2,0.018163410637220836,1
1543-LLLFT,0,1,1,0,61,1,1,Fiber optic,0,1,1,1,1,0,One year,1,Mailed check,98.3,6066.55,0,5+ years,6,1,2,0.01620093777554367,0
5835-BEQEU,0,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.95,228.4,1,0-6 months,2,0,3,0.3354402789886661,1
2788-CJQAQ,0,0,0,0,13,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.45,270.2,0,1-2 years,1,0,2,0.07171828908554573,0
5565-FILXA,1,1,0,0,16,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.15,1529.2,1,1-2 years,4,0,3,0.06283492353940662,1
0319-QZTCO,1,0,1,1,3,1,0,DSL,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),58.7,168.6,0,0-6 months,3,1,3,0.34610849056603776,0
2120-SMPEX,0,0,0,0,25,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.15,536.35,0,2-4 years,1,0,3,0.037498836884712006,0
0096-FCPUF,0,0,0,0,30,1,1,DSL,1,0,0,0,0,1,Month-to-month,1,Mailed check,64.5,1888.45,0,2-4 years,4,0,3,0.034136918150784616,0
0668-OGMHD,1,0,1,0,21,0,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,28.5,629.35,0,1-2 years,1,1,3,0.04521297691758547,1
5552-ZNFSJ,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.3,45.3,1,0-6 months,1,0,3,0.978401727861771,1
2223-KAGMX,1,0,0,0,15,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.4,289.3,1,1-2 years,1,0,3,0.06682741991043747,0
6507-ZJSUR,0,1,1,0,23,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.45,2117.25,0,1-2 years,3,1,3,0.04270034226366104,1
9408-HRXRK,1,0,1,1,45,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Electronic check,105.15,4730.9,0,2-4 years,6,1,3,0.022221517783554176,1
5593-SUAOO,1,0,1,1,24,1,1,Fiber optic,0,1,1,0,0,0,One year,0,Bank transfer (automatic),83.15,2033.05,0,1-2 years,4,1,2,0.040879034438681454,0
7321-PKUYW,1,0,0,0,11,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,0,Electronic check,90.15,987.95,1,6-12 months,4,0,3,0.09115728803276202,1
2833-SLKDQ,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.05,45.05,1,0-6 months,1,0,3,0.9782844733984799,0
6766-HFKLA,1,0,1,0,56,1,1,Fiber optic,0,0,1,1,1,1,Two year,0,Bank transfer (automatic),103.2,5744.35,0,4-5 years,6,1,1,0.0179623521630536,0
7595-EUIVN,1,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,75.8,75.8,1,0-6 months,2,0,3,0.9869791666666666,1
7617-EYGLW,0,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.45,19.45,0,0-6 months,1,0,3,0.9511002444987775,1
2026-TGDHM,1,0,0,0,7,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.3,523.15,1,6-12 months,2,0,3,0.15129256892111037,1
9220-ZNKJI,1,1,1,0,55,1,0,Fiber optic,0,0,1,1,1,0,Two year,0,Credit card (automatic),88.8,4805.3,0,4-5 years,4,1,1,0.018475750577367205,0
4030-VPZBD,1,0,0,0,2,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,30.9,59.05,1,0-6 months,1,0,3,0.514571190674438,1
2226-ICFDO,1,0,1,1,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),85.9,6110.75,0,5+ years,7,1,1,0.014054894261054527,0
0723-VSOBE,1,1,0,0,45,0,0,DSL,0,0,0,0,0,1,One year,0,Electronic check,34.2,1596.6,0,2-4 years,1,0,2,0.021407110665999003,1
5529-GIBVH,1,0,0,0,47,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.15,1046.2,0,2-4 years,1,0,1,0.019241787624140562,0
4187-CINZD,1,1,0,0,46,1,0,Fiber optic,0,1,0,0,1,1,One year,0,Credit card (automatic),95.25,4424.2,1,2-4 years,4,0,2,0.02152445087227696,0
9992-UJOEL,0,0,0,0,2,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,50.3,92.75,0,0-6 months,2,0,3,0.5365333333333333,0
4741-WWJQZ,1,0,1,0,2,1,0,Fiber optic,1,0,0,1,0,0,Month-to-month,1,Electronic check,80.15,194.55,0,0-6 months,3,1,3,0.40986959856814115,1
6625-UTXEW,1,0,1,0,12,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,51.25,612.1,0,6-12 months,2,1,3,0.08359158375468928,1
6818-WOBHJ,1,1,1,0,68,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),89.6,6127.6,1,5+ years,4,1,3,0.014619978461638872,0
6244-BESBM,0,0,1,1,69,1,0,Fiber optic,0,0,0,1,1,1,Two year,1,Credit card (automatic),95.2,6671.7,0,5+ years,4,1,1,0.014267088285101984,0
1004-NOZNR,0,1,0,1,56,1,0,Fiber optic,1,0,0,0,1,1,One year,0,Credit card (automatic),94.8,5264.3,0,4-5 years,4,1,2,0.018004672098455927,0
1251-STYSZ,1,1,0,0,4,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,80.25,303.7,0,0-6 months,3,0,3,0.2633738103052183,1
2612-PHGOX,0,0,1,0,64,1,1,DSL,0,1,1,1,1,0,Two year,1,Bank transfer (automatic),76.1,4818.8,0,5+ years,6,1,1,0.01578903688949749,0
2408-TZMJL,0,0,1,0,59,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,110.15,6448.05,1,4-5 years,7,1,2,0.017080035043921197,1
8480-PPONV,0,0,1,1,62,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),115.55,7159.05,0,5+ years,8,1,1,0.01613815545980824,0
8780-IHCRN,0,0,1,1,63,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.65,1574.5,0,5+ years,2,1,1,0.01564582672167566,0
4598-ZADCK,1,0,0,0,53,0,0,DSL,1,1,1,1,1,0,One year,1,Electronic check,53.6,2879.2,0,4-5 years,5,0,2,0.018609818762585932,1
1257-SXUXQ,0,0,1,1,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.45,86.05,0,0-6 months,1,1,3,0.2234348075818495,0
9681-KYGYB,0,1,1,0,49,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Electronic check,88.2,4159.45,0,4-5 years,5,1,3,0.02119962984773282,1
7182-OVLBJ,1,0,1,1,62,1,1,Fiber optic,1,0,0,0,1,1,Two year,1,Bank transfer (automatic),101.15,6638.35,0,5+ years,5,1,1,0.01523492510562028,0
5095-ETBRJ,1,0,1,0,55,1,0,DSL,1,1,0,1,0,0,Two year,0,Mailed check,56.8,3112.05,0,4-5 years,4,1,1,0.01824577183148359,0
7005-CYUIL,1,1,1,0,71,1,0,Fiber optic,1,1,1,1,1,0,Two year,1,Electronic check,99.4,7168.25,0,5+ years,6,1,1,0.013864769676047007,1
4821-WQOYN,1,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),20.1,1326.25,0,5+ years,1,1,1,0.015144094933132417,0
4730-AWNAU,0,0,1,1,36,0,0,DSL,1,0,1,1,1,1,One year,0,Credit card (automatic),60.7,2234.55,0,2-4 years,5,1,2,0.027152154950683276,0
3452-FLHYD,0,0,1,0,25,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.95,495.15,0,2-4 years,1,1,2,0.04222513352816688,0
2388-LAESQ,1,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.85,8317.95,0,5+ years,8,1,1,0.013805828860613416,0
9531-NSBMR,1,0,0,0,36,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.25,679.8,0,2-4 years,1,0,2,0.028275558166862516,0
6260-ONULR,0,0,0,0,1,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Mailed check,62.8,62.8,0,0-6 months,3,0,3,0.9843260188087775,0
4389-UEFCZ,1,0,1,0,72,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Electronic check,105.5,7544.0,0,5+ years,6,1,1,0.013982770046388336,1
8711-LOBKY,0,0,1,1,59,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.85,1188.25,0,4-5 years,1,1,1,0.016691191927685516,0
9134-CEQMF,0,1,1,0,7,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.5,676.7,1,6-12 months,3,1,3,0.13206433525158623,1
8985-OOPOS,1,0,0,0,1,1,0,DSL,0,0,1,1,1,1,One year,0,Credit card (automatic),74.1,74.1,0,0-6 months,5,0,2,0.9866844207723036,0
8800-ZKRFW,1,0,1,1,30,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,107.5,3242.5,0,2-4 years,7,1,3,0.033143209495914906,1
2616-FLVQC,0,0,0,0,64,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.55,1240.15,0,5+ years,1,0,1,0.015751520767030576,0
9968-FFVVH,0,0,0,0,63,1,1,DSL,1,1,1,1,0,0,One year,0,Bank transfer (automatic),68.8,4111.35,0,5+ years,6,0,2,0.01673009349885102,0
3108-PCCGG,0,1,1,0,72,1,1,DSL,1,1,1,0,1,1,Two year,0,Credit card (automatic),84.45,5899.85,0,5+ years,7,1,1,0.014311497496123439,0
7993-PYKOF,0,0,1,0,8,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,75.0,632.95,1,6-12 months,2,1,3,0.1183058600836028,1
8390-FESFV,1,0,0,0,62,1,1,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),84.5,5193.2,0,5+ years,7,0,1,0.016268145238920336,0
3022-BEXHZ,0,0,1,1,67,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),111.2,7530.8,0,5+ years,7,1,1,0.014764067022491303,0
5027-XWQHA,0,0,0,0,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.75,270.95,1,0-6 months,1,0,3,0.16455230740945026,1
6248-TKCQV,1,0,1,1,70,1,1,DSL,1,0,0,1,1,1,Two year,1,Bank transfer (automatic),80.6,5460.2,0,5+ years,6,1,1,0.014758661100124514,0
6729-GDNGC,1,1,0,0,20,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),80.7,1614.2,0,1-2 years,2,0,3,0.049962852897474,0
6198-ZFIOJ,1,0,0,0,5,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.6,402.5,0,0-6 months,2,0,3,0.18736059479553901,1
5989-OMNJE,1,0,1,1,24,0,0,DSL,1,1,1,0,1,1,One year,0,Electronic check,57.6,1367.75,0,1-2 years,5,1,2,0.04208219178082192,1
4566-QVRRW,1,0,1,0,11,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.05,483.7,1,6-12 months,1,1,3,0.09088095729317103,1
1291-CUOCY,0,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),110.6,7962.2,0,5+ years,7,1,1,0.013888888888888888,0
9795-SHUHB,1,0,1,1,66,1,0,DSL,1,1,0,1,0,0,Two year,1,Credit card (automatic),58.2,3810.8,0,5+ years,4,1,1,0.015268377144656068,0
3230-IUALN,1,0,1,1,45,1,0,DSL,1,0,1,1,1,1,Two year,1,Mailed check,81.0,3533.6,0,2-4 years,6,1,1,0.022916313019860805,0
0042-RLHYP,1,0,1,1,69,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.7,1396.9,0,5+ years,1,1,1,0.014092567422562414,0
8519-IMDHU,0,1,1,0,15,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),85.6,1345.55,1,1-2 years,3,1,3,0.06356986372581783,0
4945-RVMTE,1,0,0,0,28,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),59.55,1646.45,0,2-4 years,3,0,3,0.036146772284439584,0
0201-OAMXR,1,0,0,0,70,1,1,Fiber optic,1,1,1,1,1,1,One year,0,Credit card (automatic),115.55,8127.6,1,5+ years,8,0,2,0.014215240016731048,0
1866-NXPSP,1,0,0,0,36,1,0,DSL,1,1,1,1,0,1,One year,1,Mailed check,75.55,2680.15,0,2-4 years,6,0,2,0.028178207112619584,0
3372-KWFBM,0,1,0,0,16,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,86.6,1281.0,1,1-2 years,3,0,3,0.06755070202808112,1
7831-QGOXH,1,0,0,0,18,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.2,1553.9,1,1-2 years,3,0,3,0.0547945205479452,1
6393-WRYZE,1,0,1,0,34,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,97.65,3207.55,1,2-4 years,4,1,3,0.030434308332424304,1
3941-XTSKM,0,0,1,1,42,0,0,DSL,0,1,1,0,0,1,One year,1,Credit card (automatic),45.1,2049.05,0,2-4 years,3,1,2,0.021999463427721275,0
1661-CZBAU,0,0,0,0,48,1,1,DSL,1,0,0,1,0,1,One year,1,Bank transfer (automatic),70.95,3629.2,0,2-4 years,5,0,2,0.0195443777202358,0
6599-RCLCJ,0,0,1,0,47,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,109.55,5124.55,1,2-4 years,7,1,3,0.021373316034376796,1
9831-BPFRI,1,0,1,1,39,1,1,Fiber optic,0,1,1,1,0,0,One year,1,Electronic check,89.55,3474.45,1,2-4 years,5,1,2,0.02576644751039434,1
5158-RIVOP,1,0,1,1,11,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.9,202.3,0,6-12 months,1,1,1,0.10280373831775699,0
9788-YTFGE,0,0,0,0,7,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.95,147.5,0,6-12 months,1,0,3,0.13434343434343435,0
9277-JOOMO,1,0,0,0,3,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.6,86.35,0,0-6 months,2,0,3,0.28162564396107614,0
1907-YLNYW,0,0,0,0,8,1,0,DSL,1,0,1,0,0,1,Month-to-month,1,Electronic check,66.7,579.0,0,6-12 months,4,0,3,0.115,1
1725-MIMXW,0,0,0,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.45,19.45,1,0-6 months,1,1,3,0.9511002444987775,0
8947-YRTDV,0,0,1,1,32,1,0,Fiber optic,1,1,1,0,0,1,One year,0,Mailed check,94.8,3131.55,0,2-4 years,5,1,2,0.030262884870153706,0
3161-ONRWK,0,0,1,1,60,1,0,DSL,1,1,1,1,0,0,One year,1,Bank transfer (automatic),65.85,3928.3,0,4-5 years,5,1,2,0.01675871020283511,0
0114-RSRRW,1,0,1,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),19.95,187.75,0,6-12 months,1,1,3,0.1056953642384106,0
4565-NLZBV,1,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.65,1710.15,0,5+ years,2,1,1,0.014405516757736023,0
0031-PVLZI,1,0,1,1,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,76.35,1,0-6 months,1,1,3,0.2630898513251455,0
7206-GZCDC,1,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.25,69.25,1,0-6 months,1,0,3,0.9857651245551602,1
6682-VCIXC,1,0,1,1,43,0,0,DSL,1,1,0,1,1,0,One year,1,Bank transfer (automatic),51.25,2151.6,0,2-4 years,4,1,2,0.023808417727399424,0
4791-QRGMF,0,0,1,0,59,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),99.5,5961.1,1,4-5 years,5,1,2,0.016688750608007244,0
6475-VHUIZ,1,0,1,0,23,1,0,DSL,0,0,1,1,0,0,Month-to-month,0,Electronic check,54.25,1221.55,0,1-2 years,3,1,3,0.04437446321213857,1
3910-MRQOY,1,0,1,0,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.4,1496.45,0,5+ years,1,1,1,0.012955357440983003,0
0661-WCQNQ,0,0,1,0,22,1,0,DSL,1,0,0,1,0,0,One year,1,Credit card (automatic),56.25,1292.2,0,1-2 years,3,1,2,0.04349675224249922,0
